|sequence|error|arcom_id|Simplicité|convivialité|festif|amitié|Diététique|qualité|Origine|Naturel|sensation|savoir-faire|Nutrition|santé|rapidité|Goût|Gourmandise|snacking
218|"Une jeune femme bronze sur un énorme coussin gonflable sur l'eau. Soudain plusieurs hommes sautent sur ce même coussin, et font voler la jeune femme, qui finit son vol dans la mer.Voix femme : "" Quand t'as vraiment envie d'un truc bon et frais ...
 ... tu bois du SUNNY DELIGHT MULTIVITAMINE ....
 ... Et là ça fait ...
 
 
 ... Nouveau SUNNY DELIGHT MULTIVITAMINE, et toi ça te fait quoi ? """|False|6764|0.0016400248277932405|0.05495802313089371|0.623515248298645|0.004649272188544273|0.1007380485534668|0.6701583862304688|0.02085222862660885|0.03777865692973137|0.9526055455207825|0.028666576370596886|0.8609350919723511|0.6882282495498657|0.004260344430804253|0.8028470277786255|0.23185977339744568|0.004283502232283354
219|"Dans une arène, deux gladiateurs s'affrontent devant une foule en délire. Alors que l'un a pris l'ascendant sur l'autre, c'est à Néron de prendre la décision du coup fatal. Alors que son pouce commence à descendre, le gladiateur sur le point de mourir fait semblant d'avaler les gorgées d'une boisson. Néron, étonné, pose son regard sur un ORANGINA qui lui donne envie. Il boit alors ladite boisson, tout comme le reste de la foule. L'arène mortuaire devient alors un lieu festif où les vannes s'ouvrent et remplissent l'arène d'eau. César, désormais en slip, plonge dans la piscine temporaire accompagné d'autres Romains.Voix homme (1) : "" Journée piscine ! ""
 
 
 
 
 
 
 Le geolier (2) : "" Je déteste ces journées piscine. ""
 
 Voix homme (3) : "" Shake the world ! ""
 Voix homme (4) : "" ORANGINA ! """|False|6364|0.002038555685430765|0.011405788362026215|0.01242308784276247|0.0020271213725209236|0.007447612937539816|0.004096033982932568|0.006498374976217747|0.001837382442317903|0.02126038260757923|0.0020400460343807936|0.0020940126851201057|0.0033926437608897686|0.0015076017007231712|0.008055523037910461|0.003967946395277977|0.0004325054760556668
220|"Une maman essaie d'être une maman idéale, en étant très présente pour ses enfants, et en oubliant jamais de leur glisser un CAPRI SUN dans la poche.Voix femme (1) : "" J'essaie toujours de faire au mieux pour mes enfants !
 L'enfant (2) : "" Trop cool maman !
 L'enfant (3) : "" Trop cool maman !
 (1) ... Même si parfois ils ne sont pas de cet avis !
 L'enfant (4) : "" Non mais maman !
 (1) ... Mais si il y a une chose sur laquelle on est  toujours d'accord c'est CAPRI SUN.
 (1) ... Une délicieuse boisson au jus de fruits et à l'eau de source.
 (3) ... Ouais ! Trop cool maman !
 (4) ... Oh ! Trop cool maman !
 (1) ... Facile à transporter avec son emballage idéal pour le goûter.
 (1) ... CAPRI SUN enchante les mamans et régale les enfants.
Voix enfant (5) : "" Et nouveau CAPRI SUN fruits rouges. """|False|717|0.07511410117149353|0.28732559084892273|0.09842457622289658|0.08661672472953796|0.1479799747467041|0.24775339663028717|0.1180400624871254|0.47422534227371216|0.022389905527234077|0.0334458090364933|0.1563352644443512|0.10638514161109924|0.0022315785754472017|0.4813053011894226|0.6277639865875244|0.001404575421474874
221|"Gros plan sur une canette de SEVEN UP saveur Mojito qui sort de la glace, pour être versée dans un verre contenant déjà des tranches de citrons verts et jaunes.Voix homme : "" Plongez dans la fraîcheur de SEVEN UP ....
 ... saveur mojito.
 
 
 ... SEVEN UP, premier sur la saveur mojito. """|False|11020|0.010334078222513199|0.016516035422682762|0.0712902694940567|0.00032927276333794|0.02708037756383419|0.2863503694534302|0.0983872339129448|0.14886343479156494|0.3978717625141144|0.01142076961696148|0.0012990104733034968|0.03960134834051132|0.0005037575610913336|0.9594619274139404|0.7741727232933044|0.006937346886843443
222|"Sur son smartphone, une jeune femme observe une autre femme qui préconise, afin de conserver un bon système immunitaire, de faire des bains d'eau glacée. Mais la jeune femme préfère boire de la VITTEL + IMMUNITE dont la composition a non seulement un délicieux goût et qui, en outre, contribue également au maintien d'un bon système immunitaire.La femme (1) : "" Pour contribuer à votre système immunitaire, ...
 (1) ... l'eau glacée... c'est... c'est une super méthode !!!
 (1) ... Et c'est hyper facile à faire à la maison ! Ah aaaah !!! ""
 La femme (2) : "" Ah ouais ? ""
 Voix femme (3) : "" Le petit plus de VITTEL pour votre système immunitaire : ...
 (3) ... VITTEL + IMMUNITE.
 (3) ... Du zinc, des vitamines B, un délicieux goût de fruits ...
 (3) ... et de l'eau minérale naturelle VITTEL. """|False|47678|0.07869893312454224|0.0025813227985054255|0.008423952385783195|0.0005927099264226854|0.06312441825866699|0.02918126806616783|0.021354107186198235|0.1306127905845642|0.012300505302846432|0.03911064565181732|0.5987806916236877|0.6363556981086731|0.0015592076815664768|0.05914747342467308|0.049518436193466187|0.001260058139450848
223|"Après le pic de la pandémie Covid 19, George the poet, revient sur la nouvelle société plus éthique et humaniste que beaucoup désirent voir éclore.Voix homme : ""Qui décide qu'on doit revenir à la normale ?
 
 ... pourquoi ne pas choisir de s'ouvrir ...
 ... et enfin se dire ""mon travail compte"".
 ... Et si je refusais d'être un inconnu dans ma propre maison.
 .... Et si je souriais !
 ... Si je voyageais mieux en profitant de chaque lieu !
 ... et que j'étais là, dès que tu as besoin de moi.
 ... Maintenant, je réalise à quel point on est plus fort ensemble, ...
 .... et ça, je ne suis pas prêt de l'oublier.
 ... On s'est adapté, on est resté uni, ...
 .... et je resterais plus ouvert que jamais. """|False|33252|0.0052589066326618195|0.004438227973878384|0.00574507424607873|0.004138648975640535|0.007531755603849888|0.004101819358766079|0.005073401611298323|0.0034479449968785048|0.0014429744333028793|0.0013335192343220115|0.0017358592012897134|0.0036321147345006466|0.0006777440430596471|0.004454092122614384|0.0014346824027597904|0.00039509599446319044
224|"Un jeune homme fait la queue sous un soleil de plomb pour pouvoir entrer dans un parc d'attractions. N'en pouvant plus, il secoue et boit en plusieurs gorgées une bouteille d'ORANGINA. A chaque gorgée, il se retrouvera dans des situations insolites, et souvent rafraîchissantes.Voix homme : "" Pourquoi faut-il secouer ORANGINA ? 
 
 
 
 
 
 ... Parce que  c'est meilleur quand c'est secoué !
 ... Sinon la pulpe elle reste en bas. ""
 ... ORANGINAAAAA ! """|False|49924|0.11661960929632187|0.8849259614944458|0.6872646808624268|0.018364809453487396|0.13372737169265747|0.10059695690870285|0.09642791748046875|0.29121723771095276|0.9663709402084351|0.16178150475025177|0.008100518956780434|0.07557529211044312|0.012590479105710983|0.17700167000293732|0.20560787618160248|0.0008677611476741731
225|"Sur un ring installé en pleine rue se joue un match de catcheurs, suivi par des spectateurs. Lors de la mi-temps, le participant perdant se voit donner des conseils défensifs par son entraîneur et se rafraîchit avec un ORANGINA. La cloche ayant sonné, il se rue sur le ring et saisit son adversaire pour... un porté, clin d'oeil au film ""Dirty Dancing"". Le combat devient alors une comédie musicale. En présentant l'édition limitée ComplèteEmNt SCouEéE, la voix off inverse les lettres.Voix homme (1) : "" Secouons le monde ! ""
 
 
 Voix homme (2) : "" En ce moment, découvrez l'édition limitée Clémenssément Souquée.
 (2) ... Heuuu Complètement Secouée.
 (2) ... ONAGRINAAAAA ! """|False|31871|0.017737306654453278|0.694204568862915|0.6768015027046204|0.07899302989244461|0.06658545136451721|0.10430946201086044|0.07472366094589233|0.012923321686685085|0.6400153040885925|0.324812650680542|0.0005469068419188261|0.007093139924108982|0.008800815790891647|0.041665494441986084|0.001081232214346528|0.0005264715291559696
226|"Un artiste urbain du nom de McSteez dessine sur un calepin une grenouille. Celle-ci prend vie lorsque son créateur fait mine de tenir dans ses mains un écran transparent qu'il fait évoluer dans les rues de la ville. On voit ainsi l'animal s'emparer d'une canette de SEVEN UP qu'il s'apprête à ingurgiter mais il est aussitôt interrompu dans son élan par un oiseau qui lui ""pique"" la boisson. Le dessinateur se met alors à agiter l'écran factice et l'oiseau perd sa proie qui est aussitôt récupérée par l'étal d'un marchand. Malheureusement pour lui, un crocodile surgit et lui saute dessus afin de s'emparer à son tour de la canette. Celle-ci se retrouve dans les airs jusqu'à ce qu'elle atteigne la marche d'un escalier où se trouve le dessinateur qui s'empresse finalement de la boire.Voix homme : "" Faites aussi le plein de fraicheur avec 7UP saveurs cerise, tropical ou menthe citron. """|False|6938|0.00267356657423079|0.12571996450424194|0.2503030002117157|0.005882422439754009|0.7133214473724365|0.10333024710416794|0.07614703476428986|0.7861426472663879|0.8978551030158997|0.02034164033830166|0.0687817931175232|0.36881834268569946|0.005301804281771183|0.43329405784606934|0.15290191769599915|0.0004237769462633878
227|"Un super héros CAPRI-SUN nous présente le nouveau sirop CAPRI-SUN multivitaminé qui transforme l'eau en un CAPRI-SUN frais et vitaminé.Le Capri-Sun : "" C'est nouveau !
 ... Le sirop CAPRI-SUN multivitamines !
 ... L'eau se transforme en CAPRI-SUN, frais et vitaminé !
 ... Ta daaa ! Ah ah !
 ... Nouveau ! Sirop CAPRI-SUN, riche en vitamines. """|False|45354|0.0027527271304279566|0.03430897742509842|0.33297428488731384|0.017332494258880615|0.36762839555740356|0.5127454400062561|0.04546709731221199|0.35949262976646423|0.9150460362434387|0.07312294095754623|0.9683220982551575|0.9495379328727722|0.0019546153489500284|0.5304177403450012|0.8619377613067627|0.007133046630769968
228|"En off, un homme identifie des personnes qui, par leur action, contribuent à colorer le monde. Comme un homme qui fait du karaoké, une femme âgée qui roule sur son chariot de courses ou encore des pompiers qui font de la corde à sauter.Voix homme : "" Lui, ...
 ... eux, ...
 ... et lui ...
 ... et cette reine de la glisse.
 ... Pour FANTA, ...
 ... ce sont eux qui colorent le monde.
 ... Nous avons besoin de plus de gens comme eux ...
 ... pour que le monde soit un peu moins gris. """|False|45202|0.025189008563756943|0.08790677040815353|0.33422020077705383|0.045135222375392914|0.0581805594265461|0.04269122704863548|0.026353126391768456|0.2533290684223175|0.03577796369791031|0.01770387403666973|0.007095993496477604|0.009528755210340023|0.004473816603422165|0.012934071011841297|0.006079521030187607|0.0033038491383194923
229|"Aux abords d'un lac sauvage, dans une immense étendue de cranberries, une femme parée d'une salopette cuissardée de pêche présente la boisson OCEAN SPRAY et en vante les pouvoirs naturellement anti-oxydants.La femme (1) : "" C'est ici que l'on produit ...
 (1) ... la boisson OCEAN SPRAY CRANBERRY.
 (1) ... Riche en vitamine C, anti-oxydante, ...
 (1) ... un verre de OCEAN SPRAY  contient le jus de 50 cranberries ...
 (1) ... et nous apporte toute la vitalité ...
 (1) ... dont nous avons besoin au quotidien.
 (1) ... OCEAN SPRAY, le fruit de ma vitalité. ""
 Voix femme (2) : "" Partez vivre les récoltes OCEAN SPRAY, avec notre jeu concours actuellement en magasin. """|False|22270|0.022626779973506927|0.07163543254137039|0.06885235756635666|0.0025027478113770485|0.9377303719520569|0.7753514051437378|0.9677790403366089|0.9947451949119568|0.03812924027442932|0.07995214313268661|0.9689908623695374|0.9889858365058899|0.00011890225869137794|0.047860439866781235|0.024936329573392868|0.0001113874968723394
230|"De nos jours, une femme chipe la bouteille de BADOIT à un homme en train de faire la sieste. Une joyeuse course poursuite s'instaure alors entre les deux, à l'intérieur d'un labyrinthe végétal. Au détour de virages, leurs costumes changent d'époque jusqu'à remonter à 1778, année de création de la BADOIT. Finalement, l'homme habillé en marquis rattrape la jeune femme et la bouteille de BADOIT qu'ils boivent allègrement.Voix femme : "" BADOIT, bulles de joie depuis 1778. """|False|11948|0.07530485093593597|0.9577778577804565|0.9635115265846252|0.5698997378349304|0.7123607397079468|0.42911070585250854|0.9040558934211731|0.6917735934257507|0.8674650192260742|0.23285630345344543|0.003127613803371787|0.027939720079302788|0.010691866278648376|0.11117508262395859|0.6743635535240173|0.0008562075672671199
231|"Un jardinier qui tond la pelouse dans un stade a une petite baisse de tonus. Il boit un RED BULL. La boisson énergisante lui redonne de la vitalité. Il termine la tonte avant le match en laissant un parcours flêché au sol...Voix homme : "" RED BULL donne des aiiiles. """|False|38737|0.055739808827638626|0.2653428614139557|0.4479517340660095|0.014120607636868954|0.07064881920814514|0.0880466178059578|0.12418649345636368|0.4538098871707916|0.15208278596401215|0.08813504129648209|0.0021182317286729813|0.8474413752555847|0.018453914672136307|0.01716114766895771|0.00020240794401615858|0.00011758027540054172
232|"Omar Sy interrompt une jeune femme qui vient de commander un verre de FINLEY au bar d'un restaurant pour lui faire passer un test qui dira si oui ou non elle peut boire sa boisson : ""Que diriez-vous à un homme pour le séduire ?"".  La belle blonde passe le test haut la main, avec une réplique qui fait mouche et séduit l'acteur. Tout l'inverse du client suivant.La femme (1) : "" Bonsoir, un FINLEY s'il vous plaît, ...
 La barman (2) : "" Tout de suite.
 
 (1) ... Merci.
Omar Sy (2) : "" Hop hop hop !
 (2) ... Vous savez, pour boire FINLEY, il faut un minimum d'expérience.
 (1) ... Pardon ?
 (2) ... Ouais, il y a un petit test avant.
 (1) ... Je vous écoute, ...
 (2) ... Que diriez-vous à un homme pour le séduire.
 (1) ... Je sais pas, imaginez-moi en maillot de bain.
 (2) ... En en quoi ? Avec quoi ?
 
 (2) ... Aaaah !
 (1) ... Je bois ?
 (2) ... Vous pouvez boire, vous êtes vraiment FINLEY.
 (1) ... Bonsoir. ""
 (2) ... Bonsoir ! Elle est partie.
 
 (2) ... Pardon, voilà. Non attention, avant de boire, il y a un petit test.
 L'homme (3) : "" Ah ouais ?
 (2) ... Alors, dans l'intimité, comment appelez-vous la femme de votre vie ?
 (3) ... Chatoune.
 (2) ... Chatoune ?
(3) ... Ouais.
 (2) ... Non, ...
(3) ... Non ?
(2) ... non, je suis désolé, ...
 (2) ... je peux pas valider ça. Un autre ?
 (3) ... Choupinou.
 (2) ... Non.
(3) ... Choupinette !
(2) ... Non.
 (3) ... Choupi ?
(2) ... Pardon, je reprends, ...
(3) ... Choups ? ""
 (2) ... FINLEY, expérience exigée. """|False|5042|0.03814952075481415|0.08972784131765366|0.04275629669427872|0.022380515933036804|0.02871466800570488|0.0414491705596447|0.02423902042210102|0.022387802600860596|0.1877855658531189|0.04065890237689018|0.003940099850296974|0.018085306510329247|0.028361104428768158|0.04369313642382622|0.07055151462554932|0.0027872708160430193
233|"Gros plan sur un citron vert tout à fait ordinaire puis sur une jeune femme qui boit une cannette de PERRIER aromatisée. La caméra descend pour laisser apparaître une tour vraiment extraordinaire composée d'une licorne, d'une haltérophile ou encore des fameux garçons de café qui tiennent tout ce beau monde en équilibre sur un château de cartes pour former la Tour Eiffel. Retour sur la jeune femme qui a fini sa canette.Voix homme (1) : "" Prenez quelque chose d'ordinaire comme ce citron vert.
 ... Maintenant prenez PERRIER citron vert, vous obtiendrez quelque chose ...
 (1) ... d'extraordinaire !
 (1) ... De vraiment, ...
 (1) ... vraiment, ...
 (1) ... vraiment...
 Les garçons de café (2) : "" Extraordinaiiiiiiiiiiiiire ! ""
 
 
 
 (1) ... Découvrez la gamme PERRIER aromatisée, naturelle, 0 sucres. """|False|16563|0.6412714123725891|0.46820810437202454|0.5184100866317749|0.010937817394733429|0.8423420190811157|0.9250708818435669|0.7365657687187195|0.9487439393997192|0.7173716425895691|0.25251898169517517|0.05912825092673302|0.637427568435669|0.0022865780629217625|0.863978385925293|0.8495386242866516|0.004096910823136568
